fecha_dia,FECHA_HORA_RDF,codigo_estacion,sentido_codigo,Hora_Codigo,Valor_Intensidad
04/03/2025,2025-03-04T01:00:00,ES33,Este,HOR1,105
,,,,HOR2,47
,,,,HOR3,30
,,,,HOR4,30
,,,,HOR5,25
,,,,HOR6,68
,,,,HOR7,192
,,,,HOR8,589
,,,,HOR9,1231
,,,,HOR10,1085
,,,,HOR11,740
,,,,HOR12,657
04/03/2025,2025-03-04T01:00:00,ES33,Oeste,HOR1,688
,,,,HOR2,693
,,,,HOR3,1033
,,,,HOR4,997
,,,,HOR5,977
,,,,HOR6,1242
,,,,HOR7,1362
,,,,HOR8,1279
,,,,HOR9,1146
,,,,HOR10,604
,,,,HOR11,308
,,,,HOR12,573
04/03/2025,2025-03-04T01:00:00,ES34,Norte,HOR1,185
,,,,HOR2,154
,,,,HOR3,93
,,,,HOR4,140
,,,,HOR5,120
,,,,HOR6,106
,,,,HOR7,149
,,,,HOR8,306
,,,,HOR9,475
,,,,HOR10,511
,,,,HOR11,567
,,,,HOR12,479
04/03/2025,2025-03-04T01:00:00,ES34,Sur,HOR1,441
,,,,HOR2,428
,,,,HOR3,293
,,,,HOR4,286
,,,,HOR5,305
,,,,HOR6,332
,,,,HOR7,327
,,,,HOR8,261
,,,,HOR9,244
,,,,HOR10,210
,,,,HOR11,168
,,,,HOR12,130
04/03/2025,2025-03-04T01:00:00,ES34,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES34,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES36,Norte,HOR1,156
,,,,HOR2,90
,,,,HOR3,72
,,,,HOR4,64
,,,,HOR5,153
,,,,HOR6,500
,,,,HOR7,1262
,,,,HOR8,1577
,,,,HOR9,1574
,,,,HOR10,1294
,,,,HOR11,1288
,,,,HOR12,1340
04/03/2025,2025-03-04T01:00:00,ES36,Sur,HOR1,1483
,,,,HOR2,1503
,,,,HOR3,1458
,,,,HOR4,1365
,,,,HOR5,1425
,,,,HOR6,1235
,,,,HOR7,1271
,,,,HOR8,1079
,,,,HOR9,777
,,,,HOR10,498
,,,,HOR11,556
,,,,HOR12,436
04/03/2025,2025-03-04T01:00:00,ES36,Este,HOR1,120
,,,,HOR2,97
,,,,HOR3,65
,,,,HOR4,76
,,,,HOR5,165
,,,,HOR6,505
,,,,HOR7,1346
,,,,HOR8,1678
,,,,HOR9,1696
,,,,HOR10,1414
,,,,HOR11,1498
,,,,HOR12,1395
04/03/2025,2025-03-04T01:00:00,ES36,Oeste,HOR1,1411
,,,,HOR2,1456
,,,,HOR3,1485
,,,,HOR4,1384
,,,,HOR5,1364
,,,,HOR6,1144
,,,,HOR7,911
,,,,HOR8,1144
,,,,HOR9,647
,,,,HOR10,391
,,,,HOR11,513
,,,,HOR12,329
04/03/2025,2025-03-04T01:00:00,ES37,Norte,HOR1,91
,,,,HOR2,73
,,,,HOR3,48
,,,,HOR4,65
,,,,HOR5,105
,,,,HOR6,307
,,,,HOR7,1060
,,,,HOR8,1906
,,,,HOR9,1539
,,,,HOR10,1182
,,,,HOR11,1342
,,,,HOR12,1505
04/03/2025,2025-03-04T01:00:00,ES37,Sur,HOR1,1618
,,,,HOR2,1793
,,,,HOR3,1630
,,,,HOR4,1586
,,,,HOR5,1644
,,,,HOR6,1591
,,,,HOR7,1437
,,,,HOR8,1478
,,,,HOR9,870
,,,,HOR10,673
,,,,HOR11,1834
,,,,HOR12,653
04/03/2025,2025-03-04T01:00:00,ES37,Este,HOR1,68
,,,,HOR2,48
,,,,HOR3,40
,,,,HOR4,60
,,,,HOR5,216
,,,,HOR6,770
,,,,HOR7,1735
,,,,HOR8,2548
,,,,HOR9,2449
,,,,HOR10,2249
,,,,HOR11,1822
,,,,HOR12,1809
04/03/2025,2025-03-04T01:00:00,ES37,Oeste,HOR1,1843
,,,,HOR2,2001
,,,,HOR3,1812
,,,,HOR4,2089
,,,,HOR5,2220
,,,,HOR6,2177
,,,,HOR7,1758
,,,,HOR8,1435
,,,,HOR9,727
,,,,HOR10,596
,,,,HOR11,733
,,,,HOR12,317
04/03/2025,2025-03-04T01:00:00,ES38,Norte,HOR1,50
,,,,HOR2,24
,,,,HOR3,10
,,,,HOR4,10
,,,,HOR5,7
,,,,HOR6,31
,,,,HOR7,122
,,,,HOR8,319
,,,,HOR9,866
,,,,HOR10,691
,,,,HOR11,472
,,,,HOR12,439
04/03/2025,2025-03-04T01:00:00,ES38,Sur,HOR1,476
,,,,HOR2,533
,,,,HOR3,731
,,,,HOR4,636
,,,,HOR5,659
,,,,HOR6,897
,,,,HOR7,920
,,,,HOR8,813
,,,,HOR9,675
,,,,HOR10,313
,,,,HOR11,149
,,,,HOR12,195
04/03/2025,2025-03-04T01:00:00,ES38,Este,HOR1,25
,,,,HOR2,9
,,,,HOR3,11
,,,,HOR4,4
,,,,HOR5,13
,,,,HOR6,52
,,,,HOR7,219
,,,,HOR8,695
,,,,HOR9,1116
,,,,HOR10,774
,,,,HOR11,447
,,,,HOR12,403
04/03/2025,2025-03-04T01:00:00,ES38,Oeste,HOR1,377
,,,,HOR2,406
,,,,HOR3,448
,,,,HOR4,470
,,,,HOR5,511
,,,,HOR6,499
,,,,HOR7,533
,,,,HOR8,494
,,,,HOR9,378
,,,,HOR10,183
,,,,HOR11,111
,,,,HOR12,135
04/03/2025,2025-03-04T01:00:00,ES39,Norte,HOR1,336
,,,,HOR2,166
,,,,HOR3,89
,,,,HOR4,59
,,,,HOR5,46
,,,,HOR6,84
,,,,HOR7,279
,,,,HOR8,1575
,,,,HOR9,3437
,,,,HOR10,3432
,,,,HOR11,2993
,,,,HOR12,2373
04/03/2025,2025-03-04T01:00:00,ES39,Sur,HOR1,1871
,,,,HOR2,1879
,,,,HOR3,2111
,,,,HOR4,2610
,,,,HOR5,2426
,,,,HOR6,2211
,,,,HOR7,2385
,,,,HOR8,2304
,,,,HOR9,2391
,,,,HOR10,1901
,,,,HOR11,1128
,,,,HOR12,532
04/03/2025,2025-03-04T01:00:00,ES39,Este,HOR1,434
,,,,HOR2,240
,,,,HOR3,84
,,,,HOR4,61
,,,,HOR5,46
,,,,HOR6,59
,,,,HOR7,176
,,,,HOR8,697
,,,,HOR9,2444
,,,,HOR10,3705
,,,,HOR11,2611
,,,,HOR12,1719
04/03/2025,2025-03-04T01:00:00,ES39,Oeste,HOR1,1710
,,,,HOR2,1697
,,,,HOR3,1981
,,,,HOR4,2602
,,,,HOR5,2490
,,,,HOR6,2494
,,,,HOR7,2881
,,,,HOR8,2846
,,,,HOR9,2538
,,,,HOR10,2675
,,,,HOR11,1148
,,,,HOR12,654
04/03/2025,2025-03-04T01:00:00,ES40,Norte,HOR1,127
,,,,HOR2,69
,,,,HOR3,81
,,,,HOR4,81
,,,,HOR5,177
,,,,HOR6,524
,,,,HOR7,1578
,,,,HOR8,2247
,,,,HOR9,2075
,,,,HOR10,1733
,,,,HOR11,1677
,,,,HOR12,1715
04/03/2025,2025-03-04T01:00:00,ES40,Sur,HOR1,1809
,,,,HOR2,2040
,,,,HOR3,1831
,,,,HOR4,1708
,,,,HOR5,1772
,,,,HOR6,1936
,,,,HOR7,1388
,,,,HOR8,1530
,,,,HOR9,916
,,,,HOR10,590
,,,,HOR11,847
,,,,HOR12,356
04/03/2025,2025-03-04T01:00:00,ES40,Este,HOR1,149
,,,,HOR2,92
,,,,HOR3,73
,,,,HOR4,77
,,,,HOR5,175
,,,,HOR6,691
,,,,HOR7,1549
,,,,HOR8,1928
,,,,HOR9,1676
,,,,HOR10,1655
,,,,HOR11,1566
,,,,HOR12,1631
04/03/2025,2025-03-04T01:00:00,ES40,Oeste,HOR1,1716
,,,,HOR2,2073
,,,,HOR3,1814
,,,,HOR4,1790
,,,,HOR5,2014
,,,,HOR6,1925
,,,,HOR7,1812
,,,,HOR8,1892
,,,,HOR9,1019
,,,,HOR10,744
,,,,HOR11,1438
,,,,HOR12,490
04/03/2025,2025-03-04T01:00:00,ES41,Norte,HOR1,151
,,,,HOR2,121
,,,,HOR3,116
,,,,HOR4,115
,,,,HOR5,220
,,,,HOR6,514
,,,,HOR7,1245
,,,,HOR8,1608
,,,,HOR9,1266
,,,,HOR10,1018
,,,,HOR11,1063
,,,,HOR12,1156
04/03/2025,2025-03-04T01:00:00,ES41,Sur,HOR1,1113
,,,,HOR2,1164
,,,,HOR3,1043
,,,,HOR4,1089
,,,,HOR5,1065
,,,,HOR6,961
,,,,HOR7,1266
,,,,HOR8,1276
,,,,HOR9,704
,,,,HOR10,469
,,,,HOR11,821
,,,,HOR12,310
04/03/2025,2025-03-04T01:00:00,ES41,Este,HOR1,140
,,,,HOR2,122
,,,,HOR3,72
,,,,HOR4,63
,,,,HOR5,120
,,,,HOR6,326
,,,,HOR7,718
,,,,HOR8,1182
,,,,HOR9,1276
,,,,HOR10,1176
,,,,HOR11,1088
,,,,HOR12,1054
04/03/2025,2025-03-04T01:00:00,ES41,Oeste,HOR1,1066
,,,,HOR2,1186
,,,,HOR3,1161
,,,,HOR4,1188
,,,,HOR5,1275
,,,,HOR6,1227
,,,,HOR7,1268
,,,,HOR8,1127
,,,,HOR9,579
,,,,HOR10,439
,,,,HOR11,591
,,,,HOR12,229
04/03/2025,2025-03-04T01:00:00,ES42,Norte,HOR1,51
,,,,HOR2,42
,,,,HOR3,34
,,,,HOR4,21
,,,,HOR5,63
,,,,HOR6,132
,,,,HOR7,389
,,,,HOR8,561
,,,,HOR9,466
,,,,HOR10,371
,,,,HOR11,395
,,,,HOR12,394
04/03/2025,2025-03-04T01:00:00,ES42,Sur,HOR1,417
,,,,HOR2,373
,,,,HOR3,401
,,,,HOR4,391
,,,,HOR5,351
,,,,HOR6,300
,,,,HOR7,322
,,,,HOR8,277
,,,,HOR9,166
,,,,HOR10,149
,,,,HOR11,200
,,,,HOR12,175
04/03/2025,2025-03-04T01:00:00,ES42,Este,HOR1,48
,,,,HOR2,27
,,,,HOR3,15
,,,,HOR4,17
,,,,HOR5,39
,,,,HOR6,120
,,,,HOR7,375
,,,,HOR8,661
,,,,HOR9,666
,,,,HOR10,567
,,,,HOR11,528
,,,,HOR12,527
04/03/2025,2025-03-04T01:00:00,ES42,Oeste,HOR1,566
,,,,HOR2,565
,,,,HOR3,451
,,,,HOR4,500
,,,,HOR5,555
,,,,HOR6,384
,,,,HOR7,464
,,,,HOR8,488
,,,,HOR9,146
,,,,HOR10,246
,,,,HOR11,355
,,,,HOR12,172
04/03/2025,2025-03-04T01:00:00,ES43,Norte,HOR1,114
,,,,HOR2,65
,,,,HOR3,65
,,,,HOR4,41
,,,,HOR5,68
,,,,HOR6,120
,,,,HOR7,380
,,,,HOR8,644
,,,,HOR9,694
,,,,HOR10,639
,,,,HOR11,601
,,,,HOR12,551
04/03/2025,2025-03-04T01:00:00,ES43,Sur,HOR1,500
,,,,HOR2,450
,,,,HOR3,552
,,,,HOR4,481
,,,,HOR5,480
,,,,HOR6,507
,,,,HOR7,520
,,,,HOR8,474
,,,,HOR9,396
,,,,HOR10,280
,,,,HOR11,184
,,,,HOR12,178
04/03/2025,2025-03-04T01:00:00,ES43,Este,HOR1,118
,,,,HOR2,57
,,,,HOR3,48
,,,,HOR4,28
,,,,HOR5,29
,,,,HOR6,41
,,,,HOR7,118
,,,,HOR8,278
,,,,HOR9,378
,,,,HOR10,384
,,,,HOR11,376
,,,,HOR12,422
04/03/2025,2025-03-04T01:00:00,ES43,Oeste,HOR1,434
,,,,HOR2,480
,,,,HOR3,535
,,,,HOR4,545
,,,,HOR5,517
,,,,HOR6,549
,,,,HOR7,628
,,,,HOR8,527
,,,,HOR9,450
,,,,HOR10,305
,,,,HOR11,232
,,,,HOR12,252
04/03/2025,2025-03-04T01:00:00,ES44,Norte,HOR1,231
,,,,HOR2,197
,,,,HOR3,119
,,,,HOR4,137
,,,,HOR5,206
,,,,HOR6,652
,,,,HOR7,1022
,,,,HOR8,1640
,,,,HOR9,1789
,,,,HOR10,1884
,,,,HOR11,1979
,,,,HOR12,2024
04/03/2025,2025-03-04T01:00:00,ES44,Sur,HOR1,2067
,,,,HOR2,2011
,,,,HOR3,1985
,,,,HOR4,1930
,,,,HOR5,1976
,,,,HOR6,1952
,,,,HOR7,1724
,,,,HOR8,1479
,,,,HOR9,935
,,,,HOR10,623
,,,,HOR11,1100
,,,,HOR12,559
04/03/2025,2025-03-04T01:00:00,ES44,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES44,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES45,Norte,HOR1,308
,,,,HOR2,212
,,,,HOR3,143
,,,,HOR4,131
,,,,HOR5,214
,,,,HOR6,774
,,,,HOR7,1885
,,,,HOR8,2261
,,,,HOR9,2020
,,,,HOR10,1761
,,,,HOR11,1872
,,,,HOR12,1824
04/03/2025,2025-03-04T01:00:00,ES45,Sur,HOR1,1781
,,,,HOR2,1714
,,,,HOR3,1623
,,,,HOR4,1779
,,,,HOR5,1758
,,,,HOR6,1770
,,,,HOR7,1513
,,,,HOR8,1317
,,,,HOR9,900
,,,,HOR10,818
,,,,HOR11,888
,,,,HOR12,597
04/03/2025,2025-03-04T01:00:00,ES45,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES45,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
04/03/2025,2025-03-04T01:00:00,ES46,Norte,HOR1,63
,,,,HOR2,72
,,,,HOR3,72
,,,,HOR4,95
,,,,HOR5,244
,,,,HOR6,592
,,,,HOR7,1015
,,,,HOR8,1047
,,,,HOR9,973
,,,,HOR10,838
,,,,HOR11,761
,,,,HOR12,926
04/03/2025,2025-03-04T01:00:00,ES46,Sur,HOR1,1006
,,,,HOR2,1223
,,,,HOR3,949
,,,,HOR4,969
,,,,HOR5,1183
,,,,HOR6,1208
,,,,HOR7,1223
,,,,HOR8,981
,,,,HOR9,636
,,,,HOR10,386
,,,,HOR11,330
,,,,HOR12,145
04/03/2025,2025-03-04T01:00:00,ES46,Este,HOR1,86
,,,,HOR2,61
,,,,HOR3,56
,,,,HOR4,66
,,,,HOR5,151
,,,,HOR6,334
,,,,HOR7,669
,,,,HOR8,912
,,,,HOR9,900
,,,,HOR10,775
,,,,HOR11,771
,,,,HOR12,827
04/03/2025,2025-03-04T01:00:00,ES46,Oeste,HOR1,738
,,,,HOR2,818
,,,,HOR3,850
,,,,HOR4,868
,,,,HOR5,930
,,,,HOR6,934
,,,,HOR7,903
,,,,HOR8,834
,,,,HOR9,529
,,,,HOR10,421
,,,,HOR11,336
,,,,HOR12,161
04/03/2025,2025-03-04T01:00:00,ES47,Norte,HOR1,110
,,,,HOR2,87
,,,,HOR3,61
,,,,HOR4,59
,,,,HOR5,100
,,,,HOR6,271
,,,,HOR7,472
,,,,HOR8,673
,,,,HOR9,632
,,,,HOR10,707
,,,,HOR11,727
,,,,HOR12,775
04/03/2025,2025-03-04T01:00:00,ES47,Sur,HOR1,759
,,,,HOR2,774
,,,,HOR3,733
,,,,HOR4,752
,,,,HOR5,733
,,,,HOR6,730
,,,,HOR7,706
,,,,HOR8,692
,,,,HOR9,491
,,,,HOR10,424
,,,,HOR11,353
,,,,HOR12,229
04/03/2025,2025-03-04T01:00:00,ES47,Este,HOR1,103
,,,,HOR2,100
,,,,HOR3,77
,,,,HOR4,79
,,,,HOR5,162
,,,,HOR6,379
,,,,HOR7,573
,,,,HOR8,659
,,,,HOR9,738
,,,,HOR10,744
,,,,HOR11,748
,,,,HOR12,737
04/03/2025,2025-03-04T01:00:00,ES47,Oeste,HOR1,756
,,,,HOR2,742
,,,,HOR3,757
,,,,HOR4,783
,,,,HOR5,813
,,,,HOR6,803
,,,,HOR7,701
,,,,HOR8,632
,,,,HOR9,485
,,,,HOR10,368
,,,,HOR11,370
,,,,HOR12,214
04/03/2025,2025-03-04T01:00:00,ES48,Norte,HOR1,57
,,,,HOR2,49
,,,,HOR3,39
,,,,HOR4,60
,,,,HOR5,167
,,,,HOR6,1338
,,,,HOR7,2652
,,,,HOR8,2716
,,,,HOR9,2193
,,,,HOR10,1328
,,,,HOR11,1007
,,,,HOR12,973
04/03/2025,2025-03-04T01:00:00,ES48,Sur,HOR1,927
,,,,HOR2,1014
,,,,HOR3,996
,,,,HOR4,902
,,,,HOR5,959
,,,,HOR6,1067
,,,,HOR7,857
,,,,HOR8,791
,,,,HOR9,473
,,,,HOR10,361
,,,,HOR11,298
,,,,HOR12,151
04/03/2025,2025-03-04T01:00:00,ES48,Este,HOR1,55
,,,,HOR2,57
,,,,HOR3,67
,,,,HOR4,41
,,,,HOR5,124
,,,,HOR6,430
,,,,HOR7,527
,,,,HOR8,754
,,,,HOR9,793
,,,,HOR10,744
,,,,HOR11,812
,,,,HOR12,893
04/03/2025,2025-03-04T01:00:00,ES48,Oeste,HOR1,1100
,,,,HOR2,1582
,,,,HOR3,1585
,,,,HOR4,1439
,,,,HOR5,1810
,,,,HOR6,1837
,,,,HOR7,1376
,,,,HOR8,968
,,,,HOR9,596
,,,,HOR10,310
,,,,HOR11,374
,,,,HOR12,170
04/03/2025,2025-03-04T01:00:00,ES49,Norte,HOR1,46
,,,,HOR2,46
,,,,HOR3,34
,,,,HOR4,45
,,,,HOR5,61
,,,,HOR6,261
,,,,HOR7,872
,,,,HOR8,1092
,,,,HOR9,845
,,,,HOR10,665
,,,,HOR11,640
,,,,HOR12,734
04/03/2025,2025-03-04T01:00:00,ES49,Sur,HOR1,687
,,,,HOR2,696
,,,,HOR3,699
,,,,HOR4,648
,,,,HOR5,585
,,,,HOR6,590
,,,,HOR7,609
,,,,HOR8,520
,,,,HOR9,305
,,,,HOR10,246
,,,,HOR11,335
,,,,HOR12,184
04/03/2025,2025-03-04T01:00:00,ES49,Este,HOR1,64
,,,,HOR2,31
,,,,HOR3,30
,,,,HOR4,20
,,,,HOR5,25
,,,,HOR6,34
,,,,HOR7,86
,,,,HOR8,195
,,,,HOR9,312
,,,,HOR10,460
,,,,HOR11,503
,,,,HOR12,463
04/03/2025,2025-03-04T01:00:00,ES49,Oeste,HOR1,524
,,,,HOR2,466
,,,,HOR3,553
,,,,HOR4,631
,,,,HOR5,529
,,,,HOR6,662
,,,,HOR7,703
,,,,HOR8,698
,,,,HOR9,471
,,,,HOR10,313
,,,,HOR11,169
,,,,HOR12,141
04/03/2025,2025-03-04T01:00:00,ES50,Norte,HOR1,88
,,,,HOR2,38
,,,,HOR3,50
,,,,HOR4,31
,,,,HOR5,21
,,,,HOR6,24
,,,,HOR7,55
,,,,HOR8,150
,,,,HOR9,265
,,,,HOR10,306
,,,,HOR11,291
,,,,HOR12,244
04/03/2025,2025-03-04T01:00:00,ES50,Sur,HOR1,323
,,,,HOR2,295
,,,,HOR3,322
,,,,HOR4,315
,,,,HOR5,319
,,,,HOR6,341
,,,,HOR7,368
,,,,HOR8,374
,,,,HOR9,348
,,,,HOR10,234
,,,,HOR11,158
,,,,HOR12,175
04/03/2025,2025-03-04T01:00:00,ES50,Este,HOR1,76
,,,,HOR2,46
,,,,HOR3,30
,,,,HOR4,30
,,,,HOR5,45
,,,,HOR6,38
,,,,HOR7,97
,,,,HOR8,305
,,,,HOR9,701
,,,,HOR10,684
,,,,HOR11,642
,,,,HOR12,515
04/03/2025,2025-03-04T01:00:00,ES50,Oeste,HOR1,518
,,,,HOR2,497
,,,,HOR3,463
,,,,HOR4,437
,,,,HOR5,523
,,,,HOR6,524
,,,,HOR7,518
,,,,HOR8,564
,,,,HOR9,516
,,,,HOR10,261
,,,,HOR11,233
,,,,HOR12,208
04/03/2025,2025-03-04T01:00:00,ES51,Norte,HOR1,80
,,,,HOR2,44
,,,,HOR3,23
,,,,HOR4,39
,,,,HOR5,37
,,,,HOR6,41
,,,,HOR7,74
,,,,HOR8,231
,,,,HOR9,434
,,,,HOR10,559
,,,,HOR11,500
,,,,HOR12,464
04/03/2025,2025-03-04T01:00:00,ES51,Sur,HOR1,453
,,,,HOR2,463
,,,,HOR3,488
,,,,HOR4,449
,,,,HOR5,444
,,,,HOR6,538
,,,,HOR7,590
,,,,HOR8,577
,,,,HOR9,554
,,,,HOR10,316
,,,,HOR11,165
,,,,HOR12,180
04/03/2025,2025-03-04T01:00:00,ES51,Este,HOR1,52
,,,,HOR2,31
,,,,HOR3,6
,,,,HOR4,27
,,,,HOR5,25
,,,,HOR6,41
,,,,HOR7,69
,,,,HOR8,263
,,,,HOR9,609
,,,,HOR10,470
,,,,HOR11,338
,,,,HOR12,316
04/03/2025,2025-03-04T01:00:00,ES51,Oeste,HOR1,326
,,,,HOR2,329
,,,,HOR3,390
,,,,HOR4,293
,,,,HOR5,263
,,,,HOR6,355
,,,,HOR7,387
,,,,HOR8,354
,,,,HOR9,382
,,,,HOR10,189
,,,,HOR11,99
,,,,HOR12,159
04/03/2025,2025-03-04T01:00:00,ES52,Norte,HOR1,76
,,,,HOR2,37
,,,,HOR3,26
,,,,HOR4,19
,,,,HOR5,26
,,,,HOR6,41
,,,,HOR7,85
,,,,HOR8,295
,,,,HOR9,782
,,,,HOR10,850
,,,,HOR11,687
,,,,HOR12,517
04/03/2025,2025-03-04T01:00:00,ES52,Sur,HOR1,512
,,,,HOR2,582
,,,,HOR3,594
,,,,HOR4,588
,,,,HOR5,559
,,,,HOR6,648
,,,,HOR7,619
,,,,HOR8,724
,,,,HOR9,649
,,,,HOR10,382
,,,,HOR11,214
,,,,HOR12,223
04/03/2025,2025-03-04T01:00:00,ES52,Este,HOR1,48
,,,,HOR2,25
,,,,HOR3,29
,,,,HOR4,32
,,,,HOR5,35
,,,,HOR6,35
,,,,HOR7,81
,,,,HOR8,288
,,,,HOR9,727
,,,,HOR10,637
,,,,HOR11,321
,,,,HOR12,269
04/03/2025,2025-03-04T01:00:00,ES52,Oeste,HOR1,278
,,,,HOR2,317
,,,,HOR3,330
,,,,HOR4,313
,,,,HOR5,327
,,,,HOR6,436
,,,,HOR7,474
,,,,HOR8,454
,,,,HOR9,354
,,,,HOR10,181
,,,,HOR11,125
,,,,HOR12,128
04/03/2025,2025-03-04T01:00:00,ES53,Norte,HOR1,79
,,,,HOR2,59
,,,,HOR3,51
,,,,HOR4,38
,,,,HOR5,49
,,,,HOR6,39
,,,,HOR7,90
,,,,HOR8,162
,,,,HOR9,290
,,,,HOR10,271
,,,,HOR11,241
,,,,HOR12,249
04/03/2025,2025-03-04T01:00:00,ES53,Sur,HOR1,302
,,,,HOR2,323
,,,,HOR3,261
,,,,HOR4,262
,,,,HOR5,299
,,,,HOR6,300
,,,,HOR7,328
,,,,HOR8,310
,,,,HOR9,279
,,,,HOR10,196
,,,,HOR11,130
,,,,HOR12,137
04/03/2025,2025-03-04T01:00:00,ES53,Este,HOR1,141
,,,,HOR2,100
,,,,HOR3,84
,,,,HOR4,66
,,,,HOR5,59
,,,,HOR6,150
,,,,HOR7,327
,,,,HOR8,486
,,,,HOR9,465
,,,,HOR10,429
,,,,HOR11,385
,,,,HOR12,452
04/03/2025,2025-03-04T01:00:00,ES53,Oeste,HOR1,493
,,,,HOR2,431
,,,,HOR3,391
,,,,HOR4,397
,,,,HOR5,450
,,,,HOR6,440
,,,,HOR7,454
,,,,HOR8,424
,,,,HOR9,416
,,,,HOR10,319
,,,,HOR11,289
,,,,HOR12,226
04/03/2025,2025-03-04T01:00:00,ES54,Norte,HOR1,60
,,,,HOR2,24
,,,,HOR3,22
,,,,HOR4,26
,,,,HOR5,24
,,,,HOR6,48
,,,,HOR7,166
,,,,HOR8,283
,,,,HOR9,299
,,,,HOR10,283
,,,,HOR11,252
,,,,HOR12,235
04/03/2025,2025-03-04T01:00:00,ES54,Sur,HOR1,243
,,,,HOR2,238
,,,,HOR3,256
,,,,HOR4,301
,,,,HOR5,309
,,,,HOR6,252
,,,,HOR7,313
,,,,HOR8,253
,,,,HOR9,246
,,,,HOR10,163
,,,,HOR11,128
,,,,HOR12,97
04/03/2025,2025-03-04T01:00:00,ES54,Este,HOR1,105
,,,,HOR2,49
,,,,HOR3,43
,,,,HOR4,29
,,,,HOR5,23
,,,,HOR6,42
,,,,HOR7,85
,,,,HOR8,191
,,,,HOR9,313
,,,,HOR10,293
,,,,HOR11,262
,,,,HOR12,286
04/03/2025,2025-03-04T01:00:00,ES54,Oeste,HOR1,271
,,,,HOR2,313
,,,,HOR3,333
,,,,HOR4,294
,,,,HOR5,345
,,,,HOR6,379
,,,,HOR7,362
,,,,HOR8,362
,,,,HOR9,347
,,,,HOR10,233
,,,,HOR11,180
,,,,HOR12,172
04/03/2025,2025-03-04T01:00:00,ES55,Norte,HOR1,41
,,,,HOR2,13
,,,,HOR3,11
,,,,HOR4,11
,,,,HOR5,16
,,,,HOR6,26
,,,,HOR7,83
,,,,HOR8,167
,,,,HOR9,242
,,,,HOR10,246
,,,,HOR11,242
,,,,HOR12,261
04/03/2025,2025-03-04T01:00:00,ES55,Sur,HOR1,275
,,,,HOR2,256
,,,,HOR3,302
,,,,HOR4,239
,,,,HOR5,316
,,,,HOR6,311
,,,,HOR7,341
,,,,HOR8,306
,,,,HOR9,265
,,,,HOR10,169
,,,,HOR11,102
,,,,HOR12,107
04/03/2025,2025-03-04T01:00:00,ES55,Este,HOR1,15
,,,,HOR2,14
,,,,HOR3,5
,,,,HOR4,12
,,,,HOR5,12
,,,,HOR6,45
,,,,HOR7,107
,,,,HOR8,163
,,,,HOR9,239
,,,,HOR10,216
,,,,HOR11,185
,,,,HOR12,207
04/03/2025,2025-03-04T01:00:00,ES55,Oeste,HOR1,217
,,,,HOR2,207
,,,,HOR3,245
,,,,HOR4,214
,,,,HOR5,228
,,,,HOR6,235
,,,,HOR7,301
,,,,HOR8,224
,,,,HOR9,223
,,,,HOR10,116
,,,,HOR11,90
,,,,HOR12,83
04/03/2025,2025-03-04T01:00:00,ES56,Norte,HOR1,12
,,,,HOR2,17
,,,,HOR3,16
,,,,HOR4,12
,,,,HOR5,36
,,,,HOR6,126
,,,,HOR7,345
,,,,HOR8,496
,,,,HOR9,618
,,,,HOR10,3321
,,,,HOR11,1185
,,,,HOR12,959
04/03/2025,2025-03-04T01:00:00,ES56,Sur,HOR1,512
,,,,HOR2,899
,,,,HOR3,703
,,,,HOR4,746
,,,,HOR5,764
,,,,HOR6,986
,,,,HOR7,592
,,,,HOR8,544
,,,,HOR9,192
,,,,HOR10,227
,,,,HOR11,103
,,,,HOR12,54
